Season,First Name,Last Name,Team,Age,Role,WAR,W,L,ERA,GP,GS,IP,CG,SHO,SV,K,BB,H,ER,HR,HBP,FIP,TP,BF,RA,WP,BAA,WHIP,WPCT,OBPA,K/BB,K/9,BB/9,H/9,HR/9,PPI,PPG,RA,Def,Corr,RA9def,RAA,RAAlev,WAA,WAR
19,Biff,Stanton,NGO,32,CL,0.8,0,2,1.93,17,0,18.2,0,0,9,13,3,10,4,1,0,2.89,236,69,4,0,.145,0.70,.000,.188,4.13,6.3,1.4,4.8,0.5,12.6,13.9,4,0.04,0.004,1.95,5.00,4.96,0.49,0.80
19,Chip,Hazard,CHI,25,SP/RP,2.3,4,1,2.06,35,1,56.2,0,0,6,47,18,43,13,5,6,3.86,842,232,15,0,.185,1.08,.800,.289,2.61,7.5,2.9,6.8,0.8,14.9,24.1,15,0.70,0.013,2.49,11.93,13.19,1.31,2.32
19,Pallas,Lynx,NYF,23,RP,1.9,10,4,2.18,31,0,57.2,0,0,0,49,16,54,14,3,0,2.91,858,236,18,0,.229,1.21,.714,.297,3.06,7.6,2.5,8.4,0.5,14.9,27.7,18,0.65,0.013,2.91,9.89,9.52,0.95,1.92
19,Nylon,Feathers,NGO,30,RP,2.2,10,2,2.20,50,0,57.1,0,0,0,42,20,51,14,5,2,3.92,877,236,15,1,.216,1.24,.833,.309,2.10,6.6,3.1,8.0,0.8,15.3,17.5,15,0.13,0.013,2.38,12.65,12.18,1.21,2.18
19,Boxer,Rasmussen,BBR,40,RP,1.1,2,0,2.28,20,0,27.2,0,0,4,30,4,25,7,1,0,1.83,413,111,8,2,.225,1.05,1.000,.261,7.50,9.8,1.3,8.1,0.3,14.9,20.7,8,0.32,0.006,2.71,5.32,5.95,0.59,1.05
19,Kori,Greenman,DUB,33,SP,4.8,10,4,2.30,20,20,113.2,2,2,0,125,26,82,29,10,2,2.78,1635,437,31,0,.188,0.95,.714,.252,4.81,9.9,2.1,6.5,0.8,14.4,81.8,31,1.73,0.026,2.59,27.23,27.23,2.71,4.83
19,Meshal,Al-Qadir,BOS,27,RP,2.2,5,4,2.38,42,0,56.2,0,0,7,51,15,51,15,2,3,2.71,861,228,16,0,.224,1.16,.556,.303,3.40,8.1,2.4,8.1,0.3,15.2,20.5,16,1.13,0.013,2.72,11.88,12.96,1.29,2.24
19,Les,Hines,MUN,39,RP,1.3,7,2,2.41,28,0,33.2,0,0,0,31,6,26,9,1,3,2.45,493,135,9,0,.193,0.95,.778,.259,5.17,8.3,1.6,7.0,0.3,14.6,17.6,9,0.20,0.008,2.46,7.70,7.41,0.74,1.30
19,Pancake,Griddles,BBR,33,SP/RP,3.0,7,1,2.43,36,0,77.2,0,0,2,78,18,53,21,7,2,3.04,1116,295,21,0,.180,0.91,.875,.247,4.13,9.0,2.1,6.1,0.8,14.4,31.0,21,0.80,0.017,2.53,16.50,16.76,1.67,3.05
19,Kian,Cochise,CAS,28,RP,2.7,14,2,2.44,38,0,66.1,0,0,5,69,9,49,18,11,0,3.58,910,247,18,1,.198,0.87,.875,.235,7.67,9.4,1.2,6.6,1.5,13.7,23.9,18,-0.01,0.015,2.44,15.08,16.05,1.60,2.72
19,Peter,Bee,DUB,26,CL,1.1,2,3,2.51,33,0,28.2,0,0,22,23,14,18,8,4,2,4.98,412,117,8,1,.154,1.12,.400,.291,1.64,7.2,4.4,5.7,1.3,14.4,12.5,8,0.47,0.006,2.66,5.92,6.31,0.63,1.11
19,Star,Wise,MUN,36,CL,1.2,1,2,2.53,35,0,32.0,0,0,22,25,11,32,9,1,0,2.98,504,138,10,0,.232,1.34,.133,.312,2.27,7.0,3.1,9.0,0.3,15.8,14.4,10,0.21,0.007,2.87,5.85,6.11,0.61,1.15
19,Marty,Eklynn,PDX,42,CL,1.1,3,4,2.54,33,0,28.1,0,0,21,24,15,24,8,2,1,4.02,438,120,8,0,.200,1.38,.429,.133,1.60,7.6,4.8,7.6,0.6,15.5,13.3,8,0.00,0.006,2.54,6.21,6.52,0.65,1.13
19,Pascale,Noir,CAS,20,SP,4.2,10,3,2.58,21,20,101.0,1,1,0,92,28,75,29,5,1,2.78,1537,396,30,1,.189,1.02,.769,.263,3.29,8.2,2.5,6.7,0.4,15.2,73.2,30,-0.02,0.023,2.67,22.96,22.96,2.28,4.17
19,Pow,Shaw,SCS,27,RP,2.0,5,1,2.65,46,0,57.2,0,0,0,52,24,44,17,5,2,3.78,927,240,18,1,.183,1.18,.833,.292,2.17,8.1,3.7,6.9,0.8,16.1,20.2,18,0.42,0.013,2.87,10.45,10.07,1.00,1.97
19,Pyper,Govender,PDX,35,SP,4.0,6,6,2.65,20,20,98.1,2,0,0,75,27,94,29,7,2,3.38,1551,412,30,0,.228,1.23,.500,.299,2.78,6.9,2.5,8.6,0.6,15.8,77.6,30,0.01,0.022,2.75,21.86,21.86,2.18,4.01
19,Joestar,Whimsy,CDMX,27,RP,2.6,9,4,2.66,57,0,74.1,0,0,2,54,26,77,22,5,0,3.57,1149,317,24,1,.243,1.39,.692,.325,2.08,6.5,3.1,9.3,0.6,15.5,20.2,24,-0.52,0.017,2.84,13.27,13.14,1.31,2.57
19,Bone,Boro,PDX,27,SP,4.0,6,5,2.72,20,20,99.1,3,1,0,107,30,74,30,11,5,3.44,1547,404,31,0,.183,1.05,.545,.270,3.57,9.7,2.7,6.7,1.0,15.6,77.4,31,0.01,0.022,2.81,21.39,21.39,2.13,3.98
19,Sage,Kaur,JAK,34,SP/RP,2.5,0,6,2.72,20,19,72.2,0,0,0,77,15,62,22,8,3,3.16,1082,293,23,3,.212,1.06,.000,.273,5.13,9.5,1.9,7.7,1.0,14.9,54.1,23,-0.05,0.016,2.84,12.48,12.14,1.21,2.50
19,Roger,Hatter,KBC,28,RP,1.9,7,4,2.77,40,0,55.1,0,0,4,43,9,50,17,7,2,3.79,784,220,18,0,.227,1.07,.636,.277,4.78,7.0,1.5,8.1,1.1,14.2,19.6,18,-0.04,0.012,2.92,9.21,9.58,0.95,1.89
19,Harry,Woodpecker,CDMX,23,CL,2.1,4,3,2.81,46,0,67.1,0,0,20,35,28,72,21,5,1,4.32,1064,291,24,0,.247,1.49,.571,.347,1.25,4.7,3.7,9.6,0.7,15.8,23.1,24,-0.50,0.015,3.14,9.79,9.18,0.91,2.05
19,Jason,Baldwin,MUN,38,RP,0.8,3,1,2.82,19,0,22.1,0,0,1,12,10,18,7,3,1,5.25,329,94,7,1,.191,1.25,.750,.309,1.20,4.8,4.0,7.3,1.2,14.7,17.3,7,0.14,0.005,2.88,4.06,4.08,0.41,0.78
19,Bryant,Wiley,BOS,37,SP,3.5,8,5,2.86,20,19,94.1,2,2,0,58,41,61,30,11,6,4.88,1435,384,31,0,.159,1.08,.615,.281,1.41,5.5,3.9,5.8,1.0,15.2,71.8,31,1.92,0.021,3.14,17.84,17.84,1.78,3.54
19,Dirt,Claude,CAS,28,RP,1.9,10,2,2.91,35,0,52.2,0,0,5,53,9,50,17,9,0,3.82,739,207,17,0,.242,1.12,.833,.285,5.89,9.1,1.5,8.5,1.5,14.0,21.1,17,-0.01,0.012,2.90,9.27,9.94,0.99,1.88
19,Zion,Strudly,BUS,32,RP,1.9,5,1,2.91,43,0,58.2,0,0,1,55,12,46,19,9,2,3.94,885,234,21,0,.197,0.99,.833,.256,4.58,8.4,1.8,7.1,1.4,15.1,20.6,21,0.02,0.013,3.22,9.40,9.22,0.92,1.91
19,Celeste,Leblanc,CAS,24,SP,4.2,10,3,2.99,20,20,111.1,3,1,0,109,21,87,37,11,0,2.99,1611,424,37,1,.205,0.97,.769,.255,5.19,8.8,1.7,7.0,0.9,14.5,80.6,37,-0.02,0.025,2.99,21.37,21.37,2.13,4.20
19,Karter,Reed,NYF,33,SP/RP,1.8,1,3,3.03,20,20,68.1,0,0,0,63,35,52,23,6,4,4.11,1131,295,27,0,.176,1.27,.250,.308,1.80,8.3,4.6,6.8,0.8,16.6,56.6,27,0.73,0.015,3.65,6.09,5.93,0.59,1.80
19,Chad,Hellman,JAK,24,SP,3.7,4,8,3.04,20,20,106.2,3,2,0,91,24,89,36,11,1,3.44,1620,428,38,0,.208,1.06,.133,.266,3.79,7.7,2.0,7.5,0.9,15.2,81.0,38,-0.08,0.024,3.20,16.75,16.75,1.67,3.65
19,Mizz,Frizzle,MFP,22,SP,3.8,7,5,3.04,20,20,103.2,2,2,0,97,37,87,35,10,5,3.70,1568,434,36,1,.200,1.20,.583,.297,2.62,8.4,3.2,7.6,0.9,15.1,78.4,36,-0.80,0.023,3.06,18.55,18.55,1.85,3.78
19,Walker,Nassir,JAK,29,CL,0.5,2,0,3.07,13,0,14.2,0,0,7,8,7,15,5,1,1,4.53,245,65,5,0,.231,1.50,1.000,.354,1.14,4.9,4.3,9.2,0.6,16.7,18.8,5,-0.01,0.003,3.06,2.16,2.15,0.21,0.46
19,Kenny,Blankenship,HON,24,SP,3.0,6,6,3.07,20,20,99.2,1,1,0,88,41,88,34,10,1,3.90,1603,426,38,0,.207,1.29,.500,.305,2.15,7.9,3.7,7.9,0.9,16.1,80.2,38,-0.38,0.022,3.40,11.47,11.47,1.14,3.00
19,Jestre,McDonnie,CHI,32,RP,1.3,7,0,3.08,32,0,52.2,0,0,2,54,15,41,18,5,5,3.42,776,218,21,0,.188,1.06,1.000,.280,3.60,9.2,2.6,7.0,0.9,14.7,24.3,21,0.62,0.012,3.70,4.05,4.10,0.41,1.29
19,Burpee,Salgado,PIT,38,RP,0.7,1,0,3.10,15,0,20.1,0,0,0,17,5,19,7,3,0,4.08,317,85,7,0,.224,1.18,1.000,.282,3.40,7.5,2.2,8.4,1.3,15.6,21.1,7,-0.34,0.005,2.95,3.26,3.14,0.31,0.65
19,Ivory,Gangrene,NGO,34,SP,2.9,6,7,3.10,20,20,98.2,1,1,0,81,36,85,34,6,8,3.59,1549,416,39,1,.204,1.23,.462,.310,2.25,7.4,3.3,7.8,0.5,15.7,77.5,39,0.22,0.022,3.58,11.04,11.04,1.10,2.94
19,Happy,Goodfella,MTL,25,SP,3.7,8,6,3.14,20,20,103.1,3,1,0,110,19,97,36,10,1,2.81,1570,421,37,0,.230,1.12,.571,.278,5.79,9.6,1.7,8.4,0.9,15.2,78.5,37,-0.17,0.023,3.21,17.68,17.68,1.76,3.69
19,Gerdy,Banks,SEO,30,SP/RP,2.0,8,5,3.15,40,1,65.2,0,0,4,46,22,62,23,6,2,3.98,988,274,25,0,.226,1.28,.615,.314,2.09,6.3,3.0,8.5,0.8,15.0,24.7,25,0.77,0.015,3.53,8.28,8.69,0.87,2.03
19,Butters,Buchanan,BBR,20,SP,3.4,6,7,3.17,20,20,105.0,4,1,0,72,42,80,37,8,7,4.12,1583,434,39,0,.184,1.16,.462,.297,1.71,6.2,3.6,6.9,0.7,15.1,79.2,39,1.29,0.024,3.45,14.15,14.15,1.41,3.37
19,Braxton,Plough,CDMX,41,SP,3.8,10,3,3.20,20,20,107.0,4,2,0,96,25,83,38,9,3,3.18,1589,422,38,0,.197,1.01,.769,.263,3.84,8.1,2.1,7.0,0.8,14.9,79.5,38,-0.65,0.024,3.14,18.27,18.27,1.82,3.82
19,Amir,Dapper,JSB,39,RP,0.4,2,1,3.21,14,0,14.0,0,0,0,9,8,16,5,0,0,3.53,260,65,5,0,.246,1.71,.667,.369,1.13,5.8,5.1,10.3,0.0,18.6,18.6,5,0.01,0.003,3.22,1.81,1.75,0.17,0.41
19,Web,Townsend,SPT,32,CL,1.2,1,3,3.23,33,0,39.0,0,0,22,38,17,41,14,1,2,2.95,677,169,14,0,.243,1.49,.250,.355,2.24,8.8,3.9,9.5,0.2,17.4,20.5,14,-0.01,0.009,3.23,4.88,5.20,0.52,1.18
19,Ayden,Hart,MSLA,30,SP/RP,2.2,1,2,3.24,20,20,72.1,0,0,0,66,26,65,26,3,2,2.98,1216,303,27,1,.215,1.26,.133,.307,2.54,8.2,3.2,8.1,0.4,16.8,60.8,27,-1.15,0.016,3.22,9.94,9.67,0.96,2.25
19,Baba,Isu,KBC,25,RP,1.2,5,3,3.26,25,0,38.2,0,0,3,30,10,44,14,4,1,3.75,606,169,14,0,.260,1.40,.625,.325,3.00,7.0,2.3,10.2,0.9,15.7,24.2,14,-0.03,0.009,3.25,5.02,5.29,0.53,1.18
19,Jules,Verne,NYN,34,RP,1.6,3,3,3.26,42,0,49.2,0,0,7,48,14,44,18,4,2,3.18,806,209,18,1,.211,1.17,.500,.287,3.43,8.7,2.5,8.0,0.7,16.2,19.2,18,-0.15,0.011,3.23,6.73,7.35,0.73,1.57
19,Jak,Gaines,NYF,35,RP,0.9,9,3,3.27,32,0,44.0,0,0,2,26,13,45,16,6,2,4.71,717,190,20,0,.237,1.32,.750,.316,2.00,5.3,2.7,9.2,1.2,16.3,22.4,20,0.56,0.010,4.20,1.22,1.23,0.12,0.87
19,Tasha,Johnston-Foster,SEO,25,SP/RP,2.1,4,3,3.29,20,18,76.2,0,0,0,63,12,71,28,7,4,3.27,1127,316,31,0,.225,1.08,.571,.275,5.25,7.4,1.4,8.3,0.8,14.7,56.4,31,0.90,0.017,3.74,7.85,7.64,0.76,2.12
19,Sally,Dobbs,GLA,21,RP,1.6,2,3,3.29,45,0,54.2,0,0,0,54,16,46,20,6,1,3.48,866,225,21,0,.204,1.13,.400,.280,3.38,8.9,2.6,7.6,1.0,15.8,19.2,21,-0.16,0.012,3.43,6.58,6.34,0.63,1.55
19,Lucca,Hull,VAL,31,RP,1.3,7,4,3.32,42,0,57.0,0,0,0,51,12,45,21,8,2,3.87,804,226,24,1,.199,1.00,.636,.261,4.25,8.1,1.9,7.1,1.3,14.1,19.1,24,-0.04,0.013,3.78,3.62,3.49,0.35,1.31
19,Gristle,McThornbody,HAV,35,CL,0.7,1,3,3.35,33,0,37.2,0,0,14,24,14,30,14,4,2,4.48,591,158,18,0,.190,1.17,.250,.291,1.71,5.7,3.3,7.2,1.0,15.7,17.9,18,-0.13,0.008,4.27,0.75,0.70,0.07,0.70
19,Kenny,Kawaguchi,SEO,23,SP/RP,2.4,4,3,3.35,20,20,80.2,0,0,0,76,17,64,30,7,6,3.20,1161,324,31,0,.198,1.00,.571,.269,4.47,8.5,1.9,7.1,0.8,14.4,58.1,31,0.85,0.018,3.55,9.97,9.70,0.97,2.40
19,Wissle,Becker,MUN,33,SP,2.6,4,9,3.39,20,20,103.2,3,1,0,74,28,89,39,12,7,4.19,1567,436,47,1,.204,1.13,.308,.284,2.64,6.4,2.4,7.7,1.0,15.1,78.4,47,0.66,0.023,4.14,7.03,7.03,0.70,2.63
19,Seto,Nanami,JAK,21,SP/RP,2.2,10,4,3.39,44,1,79.2,0,0,6,66,22,78,30,13,1,4.43,1243,332,32,1,.235,1.26,.714,.304,3.00,7.5,2.5,8.8,1.5,15.6,28.3,32,-0.06,0.018,3.61,6.90,7.44,0.74,2.15
19,Grady,Barron,BOS,39,SP/RP,1.1,8,3,3.40,31,1,47.2,0,0,4,34,20,47,18,3,4,4.00,757,211,21,3,.223,1.41,.727,.336,1.70,6.4,3.8,8.9,0.6,15.9,24.4,21,1.08,0.011,4.17,2.32,2.49,0.25,1.09
19,Bakka,Rumms,PIT,36,SP,1.6,3,3,3.44,20,20,49.2,0,0,0,34,12,45,19,7,2,4.41,747,208,20,0,.216,1.15,.500,.284,2.83,6.2,2.2,8.2,1.3,15.0,37.4,20,-0.87,0.011,3.47,6.33,6.33,0.63,1.55
19,Ezinne,Igwe,CHI,28,SP/RP,1.4,1,6,3.44,19,19,65.1,0,0,0,41,24,59,25,6,2,4.23,1048,278,28,1,.212,1.27,.143,.306,1.71,5.6,3.3,8.1,0.8,16.0,55.2,28,0.92,0.015,3.98,2.93,2.85,0.28,1.44
19,Pop,Worrymore,SPT,32,RP,1.7,8,2,3.46,47,0,65.0,0,0,0,43,20,62,25,8,2,4.39,925,265,25,0,.234,1.26,.800,.317,2.15,6.0,2.8,8.6,1.1,14.2,19.7,25,-0.02,0.015,3.46,6.46,6.22,0.62,1.72
19,Thrash,Allmeyer,CAR,38,SP,3.3,6,8,3.48,22,21,101.0,2,2,0,85,31,88,39,11,3,3.84,1565,419,41,1,.210,1.18,.429,.291,2.74,7.6,2.8,7.8,1.0,15.5,71.1,41,-0.66,0.023,3.59,14.01,14.01,1.39,3.28
19,Xander,Jordan,VAL,26,SP,2.6,4,7,3.54,20,20,96.2,1,1,0,97,26,88,38,8,3,3.07,1550,406,41,0,.217,1.18,.364,.288,3.73,9.0,2.4,8.2,0.7,16.0,77.5,41,-0.08,0.022,3.81,8.25,8.25,0.82,2.62
19,Tony,Delvecchio,CHI,22,SP,2.5,9,6,3.54,20,20,96.2,1,0,0,93,43,82,38,9,5,3.88,1509,420,41,2,.195,1.29,.600,.310,2.16,8.7,4.0,7.6,0.8,15.6,75.5,41,1.21,0.022,3.93,7.34,7.34,0.73,2.53
19,Julio,Wheeler,NYF,36,SP,2.3,4,6,3.56,20,20,98.2,2,0,0,76,34,94,39,12,6,4.36,1597,429,46,2,.219,1.30,.400,.312,2.24,6.9,3.1,8.6,1.1,16.2,79.9,46,1.17,0.022,4.30,4.17,4.17,0.41,2.25
19,Mitch,Dawson,KBC,24,RP,1.3,2,3,3.56,39,0,48.0,0,0,6,41,22,40,19,4,3,4.04,730,201,19,2,.199,1.29,.400,.323,1.86,7.7,4.1,7.5,0.8,15.2,18.7,19,-0.03,0.011,3.56,4.60,4.97,0.50,1.31
19,Dakota,Parra,PDX,34,SP,2.5,3,5,3.56,20,20,96.0,0,0,0,88,32,103,38,10,4,3.75,1529,421,44,2,.245,1.41,.375,.330,2.75,8.3,3.0,9.7,0.9,15.9,76.5,44,0.01,0.022,4.13,6.63,6.63,0.66,2.46
19,Jesse,Cain,SCS,38,RP,1.4,10,1,3.57,43,0,53.0,0,0,0,30,21,58,21,5,3,4.55,839,232,21,1,.250,1.49,.909,.353,1.43,5.1,3.6,9.8,0.8,15.8,19.5,21,0.46,0.012,3.64,5.07,4.89,0.49,1.39
19,Nisha,Antoine,JAK,21,RP,1.2,7,2,3.57,33,0,45.1,0,0,4,31,23,39,18,2,0,3.83,710,193,18,1,.202,1.37,.778,.321,1.35,6.2,4.6,7.7,0.4,15.7,21.5,18,-0.04,0.010,3.57,4.14,4.37,0.43,1.20
19,Scooby,Blackburn,NYF,29,RP,1.5,5,3,3.58,46,0,60.1,0,0,7,58,17,56,24,7,1,3.58,983,250,25,1,.224,1.21,.625,.296,3.41,8.7,2.5,8.4,1.0,16.3,21.4,25,0.65,0.014,3.83,4.21,4.55,0.45,1.47
19,Abraham,Landry,DUB,34,SP,2.4,7,8,3.59,20,20,92.2,3,0,0,66,29,86,37,14,6,4.77,1436,391,40,1,.220,1.24,.467,.309,2.28,6.4,2.8,8.4,1.4,15.5,71.8,40,1.74,0.021,4.05,7.14,7.14,0.71,2.43
19,Jorge,Cuevas,VAL,41,RP,1.2,8,1,3.61,50,0,57.1,0,0,0,46,27,63,23,5,3,4.20,971,257,25,2,.245,1.57,.889,.362,1.70,7.2,4.2,9.9,0.8,16.9,19.4,25,-0.05,0.013,3.92,2.79,2.69,0.27,1.24
19,Cosmo,Green,VAL,20,CL,1.0,3,4,3.61,38,0,42.1,0,0,24,27,15,37,17,6,1,4.80,674,180,18,0,.206,1.23,.429,.294,1.80,5.7,3.2,7.9,1.3,15.9,17.7,18,-0.04,0.010,3.82,2.52,2.64,0.26,0.98
19,Jaxen,Bell,SPT,35,SP,2.5,6,7,3.63,20,20,91.2,3,1,0,82,31,73,37,10,7,3.97,1406,383,39,2,.191,1.13,.462,.290,2.65,8.1,3.0,7.2,1.0,15.3,70.3,39,-0.02,0.021,3.83,7.65,7.65,0.76,2.47
19,Leonel,Oldham,NYN,34,SP,3.1,5,5,3.63,20,20,104.0,1,1,0,105,38,85,42,10,3,3.51,1610,427,43,0,.199,1.18,.500,.295,2.76,9.1,3.3,7.4,0.9,15.5,80.5,43,-0.29,0.023,3.70,11.41,11.41,1.14,3.08
19,Wagwan,Mumsy,SCS,22,SP,2.3,6,6,3.64,21,21,94.0,0,0,0,87,35,91,38,6,6,3.39,1510,414,43,0,.220,1.34,.500,.319,2.49,8.3,3.4,8.7,0.6,16.1,71.9,43,0.75,0.021,4.19,5.73,5.73,0.57,2.33
19,James,Dozer,NYN,41,RP,1.0,4,1,3.65,24,0,37.0,0,0,4,33,13,37,15,4,1,3.86,554,157,15,0,.236,1.35,.800,.325,2.54,8.0,3.2,9.0,1.0,15.0,23.1,15,-0.11,0.008,3.62,3.43,3.74,0.37,1.00
19,Graysen,Church,BSD,40,SP,2.3,4,9,3.67,20,20,100.2,1,0,0,85,28,92,41,7,3,3.24,1560,418,49,0,.220,1.19,.308,.294,3.04,7.6,2.5,8.2,0.6,15.5,78.0,49,-2.03,0.023,4.20,4.24,4.24,0.42,2.30
19,Dae-Ho,Seong,PIT,35,RP,1.3,7,3,3.68,52,0,71.0,0,0,0,53,26,67,29,8,3,4.30,1182,303,35,2,.221,1.31,.700,.317,2.04,6.7,3.3,8.5,1.0,16.6,22.7,35,-1.22,0.016,4.28,0.83,0.80,0.08,1.28
19,Colby,Lebowski,DAK,22,CL,0.9,1,5,3.68,38,0,36.2,0,0,19,28,10,40,15,5,2,4.33,586,157,15,0,.255,1.36,.167,.331,2.80,6.9,2.5,9.8,1.2,16.0,15.4,15,-0.31,0.008,3.61,3.45,3.36,0.33,0.95
19,Jiri,Bednar,DAK,20,SP/RP,1.9,9,2,3.69,50,2,75.2,0,0,0,56,34,67,31,4,6,3.89,1225,330,32,1,.203,1.33,.818,.324,1.65,6.7,4.0,8.0,0.5,16.2,24.5,32,-0.63,0.017,3.73,6.08,5.91,0.59,1.93
19,Kimball,Beletrance,HAV,21,SP/RP,1.9,9,2,3.70,48,0,75.1,0,0,1,64,17,72,31,6,2,3.19,1090,313,32,0,.230,1.18,.818,.291,3.76,7.6,2.0,8.6,0.7,14.5,22.7,32,-0.25,0.017,3.79,5.50,5.43,0.54,1.88
19,Jean-Luc,De Guyon,NYF,32,SP,2.9,6,6,3.71,20,20,106.2,2,0,0,99,32,102,44,10,1,3.39,1610,444,45,0,.230,1.26,.500,.304,3.09,8.4,2.7,8.6,0.8,15.1,80.5,45,1.17,0.024,3.90,9.33,9.33,0.93,2.91
19,Cownt,Magnifico,SCS,43,SP,1.5,2,5,3.76,13,13,64.2,1,0,0,51,18,61,27,7,4,3.95,1022,272,31,0,.224,1.22,.286,.305,2.83,7.1,2.5,8.5,1.0,15.8,78.6,31,0.51,0.015,4.39,2.53,2.53,0.25,1.45
19,Ayden,Benson,KBC,34,SP,2.6,4,11,3.79,20,20,102.0,0,0,0,88,29,90,43,14,7,4.22,1532,428,46,0,.210,1.17,.267,.294,3.03,7.8,2.6,7.9,1.2,15.0,76.6,46,-0.07,0.023,4.05,6.72,6.72,0.67,2.58
19,Kamari,Koch,DAK,23,SP,2.5,3,10,3.80,21,21,104.1,2,1,0,72,37,101,44,9,4,4.02,1589,444,50,1,.227,1.32,.231,.320,1.95,6.2,3.2,8.7,0.8,15.2,75.7,50,-0.89,0.023,4.24,5.17,5.17,0.51,2.46
19,Jagger,Potts,NYF,40,SP/RP,1.0,6,4,3.80,30,0,45.0,0,0,4,26,29,41,19,3,2,4.88,739,204,20,1,.201,1.56,.600,.353,0.90,5.2,5.8,8.2,0.6,16.4,24.6,20,0.56,0.010,4.11,1.71,1.84,0.18,0.99
19,Fausto,Swenson,CAS,20,SP,2.5,5,4,3.81,20,20,87.1,1,1,0,75,32,81,37,10,1,4.00,1368,357,37,0,.227,1.29,.556,.319,2.34,7.7,3.3,8.3,1.0,15.7,68.4,37,-0.02,0.020,3.81,8.79,8.79,0.87,2.50
19,Warden,Hernandez,NYN,36,SP,1.9,6,5,3.83,20,20,94.0,0,0,0,94,29,97,40,12,5,3.84,1490,409,48,1,.237,1.34,.545,.320,3.24,9.0,2.8,9.3,1.1,15.9,74.5,48,-0.29,0.021,4.57,1.20,1.20,0.12,1.88
19,Bijan,Golzar,SPT,20,RP,1.2,2,2,3.83,40,0,54.0,0,0,0,49,15,53,23,7,2,3.91,834,222,23,1,.239,1.26,.500,.315,3.27,8.2,2.5,8.8,1.2,15.4,20.9,23,-0.01,0.012,3.83,3.14,3.02,0.30,1.22
19,Rob,Schneider,BUS,28,SP,2.3,4,10,3.84,20,20,96.0,1,0,0,86,31,91,41,11,3,3.86,1567,407,47,2,.224,1.27,.286,.307,2.77,8.1,2.9,8.5,1.0,16.3,78.4,47,0.03,0.022,4.41,5.30,5.30,0.53,2.32
19,Trespasse,Flowers,BUS,37,RP,1.3,3,3,3.88,43,0,53.1,0,0,1,37,15,57,23,7,1,4.32,805,228,24,0,.250,1.35,.500,.320,2.47,6.2,2.5,9.6,1.2,15.1,18.7,24,0.02,0.012,4.05,3.63,3.56,0.35,1.26
19,Milan,Le,PAL,28,RP,1.0,6,1,3.89,35,0,44.0,0,0,4,35,13,48,19,7,1,4.53,706,188,20,1,.255,1.39,.857,.330,2.69,7.2,2.7,9.8,1.4,16.0,20.2,20,-0.07,0.010,4.08,2.10,2.21,0.22,0.97
19,Wolfgang,Gismondo,HAV,23,SP,2.9,9,6,3.89,20,20,106.1,6,4,0,105,29,100,46,14,2,3.71,1549,432,46,2,.231,1.21,.600,.303,3.62,8.9,2.5,8.5,1.2,14.6,77.5,46,-0.31,0.024,3.87,9.59,9.59,0.95,2.94
19,Anne,Healthy,MTL,39,CL,0.6,0,1,3.89,32,0,34.2,0,0,17,19,15,41,15,1,5,4.11,630,164,17,0,.250,1.62,.000,.372,1.27,4.9,3.9,10.6,0.3,18.2,19.7,17,-0.07,0.008,4.39,0.47,0.46,0.05,0.63
19,CJ,Boss,BOS,22,SP,2.4,5,8,3.94,20,20,98.1,2,0,0,79,33,89,43,11,4,4.08,1507,413,45,0,.215,1.24,.385,.305,2.39,7.2,3.0,8.1,1.0,15.3,75.4,45,2.05,0.022,4.31,5.86,5.86,0.58,2.42
19,Kimber,Choi,PIT,32,SP,1.7,4,4,3.94,15,15,64.0,0,0,0,52,18,64,28,7,4,3.93,980,270,29,0,.237,1.28,.500,.319,2.89,7.3,2.5,9.0,1.0,15.3,65.1,29,-1.08,0.014,3.93,4.88,4.88,0.49,1.68
19,Meregrin,Brandytook,JSB,27,SP,2.3,6,3,3.97,20,20,95.1,0,0,0,79,33,90,42,6,2,3.36,1490,406,44,0,.222,1.29,.667,.308,2.39,7.5,3.1,8.5,0.6,15.6,74.5,44,0.07,0.021,4.16,4.79,4.79,0.48,2.26
19,Alexia,Soto,MTL,21,RP,1.3,8,4,3.98,45,0,61.0,0,0,1,49,26,49,27,4,2,3.72,943,257,28,0,.191,1.23,.667,.300,1.88,7.2,3.8,7.2,0.6,15.5,21.0,28,-0.11,0.014,4.12,2.71,2.66,0.26,1.30
19,Bradley,Weebee,MFP,32,RP,0.6,2,1,3.99,31,0,29.1,0,0,0,14,10,31,13,2,2,4.26,455,129,14,0,.240,1.40,.667,.133,1.40,4.3,3.1,9.5,0.6,15.5,14.7,14,-0.28,0.007,4.21,0.75,0.72,0.07,0.57
19,Broderick,Dacus,PDX,28,RP,0.8,4,3,4.01,35,0,42.2,0,0,1,34,7,47,19,4,0,3.22,627,177,21,1,.266,1.27,.571,.305,4.86,7.2,1.5,9.9,0.8,14.7,17.9,21,0.00,0.010,4.43,0.40,0.40,0.04,0.76
19,Gonk,Choom,BOS,26,SP/RP,1.4,4,6,4.03,20,20,76.0,0,0,0,59,22,73,34,11,2,4.38,1117,317,37,0,.230,1.25,.400,.306,2.68,7.0,2.6,8.6,1.3,14.7,55.9,37,1.60,0.017,4.57,0.30,0.29,0.03,1.38
